Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,1,Alexis Pinturault,France,232,2020,1,1991-01-01T00:00:00.000000,28.818617385352496,219,1300.0,1339.111111111111
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,2,Mathieu Faivre,France,157,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,75,1300.0,1337.888888888889
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,3,Zan Kranjec,Slovenia,1942,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,68,1300.0,1336.6666666666667
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,4,Tommy Ford,USA,173,2020,1,1989-01-01T00:00:00.000000,30.817248459958932,75,1300.0,1335.4444444444443
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,5,Ted Ligety,USA,9,2020,1,1984-01-01T00:00:00.000000,35.81930184804928,298,1300.0,1334.2222222222222
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,6,Lucas Pinheiro Braathen,Norway,4748,2020,1,2000-01-01T00:00:00.000000,19.81930184804928,2,1300.0,1333.0
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,7,Erik Read,Canada,1920,2020,1,1991-01-01T00:00:00.000000,28.818617385352496,62,1300.0,1331.7777777777778
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,8,Luca De Aliprandini,Italy,1799,2020,1,1990-01-01T00:00:00.000000,29.817932922655714,62,1300.0,1330.5555555555557
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,9,Gino Caviezel,Switzerland,2402,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,64,1300.0,1329.3333333333333
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,10,Leif Kristian Nestvold-Haugen,Norway,75,2020,1,1987-01-01T00:00:00.000000,32.818617385352496,156,1300.0,1328.111111111111
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,11,Ryan Cochran-Siegle,USA,1918,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,69,1300.0,1326.888888888889
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,12,Manuel Feller,Austria,2396,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,81,1300.0,1325.6666666666667
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,13,Marco Odermatt,Switzerland,3040,2020,1,1997-01-01T00:00:00.000000,22.817248459958932,33,1300.0,1324.4444444444443
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,14,Rasmus Windingstad,Norway,2518,2020,1,1993-01-01T00:00:00.000000,26.817248459958932,34,1300.0,1323.2222222222222
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,15,Matthias Mayer,Austria,231,2020,1,1990-01-01T00:00:00.000000,29.817932922655714,140,1300.0,1322.0
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,16,Stefan Luitz,Germany,246,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,71,1300.0,1320.7777777777778
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,17,Matts Olsson,Sweden,51,2020,1,1988-01-01T00:00:00.000000,31.81930184804928,90,1300.0,1319.5555555555557
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,18,Henrik Kristoffersen,Norway,2391,2020,1,1994-01-01T00:00:00.000000,25.817932922655714,139,1300.0,1318.3333333333333
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,19,Roland Leitinger,Austria,1913,2020,1,1991-01-01T00:00:00.000000,28.818617385352496,37,1300.0,1317.111111111111
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,20,Manfred Mölgg,Italy,22,2020,1,1982-01-01T00:00:00.000000,37.817932922655714,287,1300.0,1315.888888888889
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,21,Aleksander Aamodt Kilde,Norway,2393,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,120,1300.0,1314.6666666666667
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,22,Thomas Tumler,Switzerland,2409,2020,1,1989-01-01T00:00:00.000000,30.817248459958932,51,1300.0,1313.4444444444443
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,23,Justin Murisier,Switzerland,67,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,91,1300.0,1312.2222222222222
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,24,Cedric Noger,Switzerland,2852,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,7,1300.0,1311.0
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,25,Thibaut Favrot,France,2493,2020,1,1994-01-01T00:00:00.000000,25.817932922655714,14,1300.0,1309.7777777777778
2019-10-27,Sölden,Austria,M,Giant Slalom,World Cup,0,N/A,26,Trevor Philp,Canada,1938,2020,1,1992-01-01T00:00:00.000000,27.81930184804928,83,1300.0,1308.5555555555557
