Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,1,Gunter Schmieder,Germany,683,1982,2,1957-07-27T00:00:00.000000,24.580424366872005,4,0,1300.0,1302.8125
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,1,Uwe Dotzauer,Germany,657,1982,2,1959-02-19T00:00:00.000000,23.014373716632445,3,0,1300.0,1302.8125
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,1,Konrad Winkler,Germany,699,1982,2,1955-02-17T00:00:00.000000,27.019849418206707,5,0,1300.0,1302.8125
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,2,Jorma Etelälahti,Finland,700,1982,2,1951-11-17T00:00:00.000000,30.272416153319643,5,0,1300.0,1301.6875
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,2,Jouko Karjalainen,Finland,668,1982,2,1956-07-27T00:00:00.000000,25.579739904175224,4,0,1300.0,1301.6875
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,2,Rauno Miettinen,Finland,685,1982,2,1949-05-25T00:00:00.000000,32.75290896646133,8,0,1300.0,1301.6875
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,3,Espen Andersen,Norway,655,1982,2,1961-07-12T00:00:00.000000,20.621492128678987,2,0,1300.0,1300.5625
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,3,Hallstein Bøgseth,Norway,639,1982,2,1954-07-08T00:00:00.000000,27.633127994524298,4,0,1300.0,1300.5625
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,3,Tom Sandberg,Norway,690,1982,2,1955-08-06T00:00:00.000000,26.55441478439425,5,0,1300.0,1300.5625
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,4,Thomas Müller,Germany,584,1982,2,1961-03-05T00:00:00.000000,20.974674880219027,2,0,1300.0,1299.4375
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,4,Hubert Schwarz,Germany,624,1982,2,1960-09-13T00:00:00.000000,21.44832306639288,3,0,1300.0,1299.4375
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,4,Hermann Weinbuch,Germany,650,1982,2,1960-03-22T00:00:00.000000,21.927446954141,4,0,1300.0,1299.4375
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,5,Alexander Majorov,Russia,676,1982,2,1957-06-06T00:00:00.000000,24.720054757015742,4,0,1300.0,1298.3125
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,5,Sergej Tschervjakow,Russia,656,1982,2,1959-01-12T00:00:00.000000,23.11841204654346,1,0,1300.0,1298.3125
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,5,Sergej Shorikov,Russia,701,1982,2,,,1,0,1300.0,1298.3125
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,6,Ernst Beetschen,Switzerland,703,1982,2,1953-09-04T00:00:00.000000,28.473648186173854,3,0,1300.0,1297.1875
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,6,Karl Lustenberger,Switzerland,702,1982,2,1952-10-10T00:00:00.000000,29.374401095140314,5,0,1300.0,1297.1875
1982-02-24,Holmenkollen,Norway,M,5,Team,0,World Championship,6,Walter Hurschler,Switzerland,696,1982,2,1959-04-25T00:00:00.000000,22.836413415468858,1,0,1300.0,1297.1875
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Alexander Majorov,Russia,676,1982,0,1957-06-06T00:00:00.000000,24.720054757015742,4,0,1298.3125,1298.565625
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Gunter Schmieder,Germany,683,1982,0,1957-07-27T00:00:00.000000,24.580424366872005,4,0,1302.8125,1302.390625
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Sergej Tschervjakow,Russia,656,1982,0,1959-01-12T00:00:00.000000,23.11841204654346,1,0,1298.3125,1298.565625
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Uwe Dotzauer,Germany,657,1982,0,1959-02-19T00:00:00.000000,23.014373716632445,3,0,1302.8125,1302.390625
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Ernst Beetschen,Switzerland,703,1982,0,1953-09-04T00:00:00.000000,28.473648186173854,3,0,1297.1875,1297.609375
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Hallstein Bøgseth,Norway,639,1982,0,1954-07-08T00:00:00.000000,27.633127994524298,4,0,1300.5625,1300.4781249999999
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Karl Lustenberger,Switzerland,702,1982,0,1952-10-10T00:00:00.000000,29.374401095140314,5,0,1297.1875,1297.609375
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Thomas Müller,Germany,584,1982,0,1961-03-05T00:00:00.000000,20.974674880219027,2,0,1299.4375,1299.521875
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Espen Andersen,Norway,655,1982,0,1961-07-12T00:00:00.000000,20.621492128678987,2,0,1300.5625,1300.4781249999999
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Rauno Miettinen,Finland,685,1982,0,1949-05-25T00:00:00.000000,32.75290896646133,8,0,1301.6875,1301.434375
1982-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Konrad Winkler,Germany,699,1982,0,1955-02-17T00:00:00.000000,27.019849418206707,5,0,1302.8125,1302.390625
